"Id","Division","District","Upazila","Institution Bn"
"128","চট্টগ্রাম","নোয়াখালী","হাতিয়া","এম সি এস উচ্চ বিদ্যালয়"
"127","চট্টগ্রাম","নোয়াখালী","হাতিয়া","বুড়িরচর সৈয়দিয়া উচ্চ বিদ্যালয়"
"126","চট্টগ্রাম","নোয়াখালী","হাতিয়া","চরকিং বালিকা উচ্চ বিদ্যালয়"
"125","চট্টগ্রাম","নোয়াখালী","হাতিয়া","বোয়ালিয়া উচ্চ বিদ্যালয়"
"124","চট্টগ্রাম","নোয়াখালী","হাতিয়া","এ এম উচ্চ বিদ্যালয়"
"123","চট্টগ্রাম","নোয়াখালী","হাতিয়া","বুড়িরচর শহীদ আলী আহমেদ মেমোরিয়াল উচ্চ বিদ্যালয়"
"122","চট্টগ্রাম","নোয়াখালী","হাতিয়া","চরঈশ্বর রায় আফাজিয়া উচ্চ বিদ্যালয়"
"121","চট্টগ্রাম","নোয়াখালী","হাতিয়া","চৌমুহনী উচ্চ বিদ্যালয়"
"120","চট্টগ্রাম","নোয়াখালী","হাতিয়া","তমরুদ্দি উচ্চ বিদ্যালয়"
"119","চট্টগ্রাম","নোয়াখালী","হাতিয়া","আয়েশা আলী মাধ্যমিক বিদ্যালয়"
"118","চট্টগ্রাম","নোয়াখালী","হাতিয়া","সুখচর ইউনিয়ন বঙ্গবন্ধু উচ্চ বিদ্যালয়"
"117","চট্টগ্রাম","চাঁদপুর","মতলব দক্ষিণ","মতলব জেবি পাইলট উচ্চ বিদ্যালয়"
"116","চট্টগ্রাম","চাঁদপুর","মতলব দক্ষিণ","হযরত শাহজালাল উচ্চ বিদ্যালয়"
"115","চট্টগ্রাম","চাঁদপুর","মতলব দক্ষিণ","আশ্বিনপুর উচ্চ বিদ্যালয় এন্ড কলেজ"
"114","চট্টগ্রাম","চাঁদপুর","মতলব দক্ষিণ","নারায়নপুর পপুলার উচ্চ বিদ্যালয়"
"113","চট্টগ্রাম","চাঁদপুর","মতলব দক্ষিণ","কালিকা উচ্চ বিদ্যালয়"
"112","চট্টগ্রাম","চাঁদপুর","মতলব দক্ষিণ","ঘিলাতলী ফাজিল মাদ্রাসা"
"111","চট্টগ্রাম","চাঁদপুর","মতলব দক্ষিণ","নারায়নপুর ডিগ্রী কলেজ"
"110","চট্টগ্রাম","চাঁদপুর","মতলব উত্তর","সাড়ে পাঁচ আনি হোসাইনিয়া ফাজিল মাদ্রাসা"
"109","চট্টগ্রাম","চাঁদপুর","মতলব উত্তর","মমরুজকান্দি উচ্চ বিদ্যালয়"
"108","চট্টগ্রাম","চাঁদপুর","মতলব উত্তর","বদরপুর আদমিয়া ফাজিল মাদ্রাসা"
"107","চট্টগ্রাম","চাঁদপুর","মতলব উত্তর","একলাসপুর উচ্চ বিদ্যালয়"
"106","চট্টগ্রাম","চাঁদপুর","মতলব উত্তর","পাঁচ আনি উচ্চ বিদ্যালয়"
"105","চট্টগ্রাম","চাঁদপুর","মতলব উত্তর","নাওভাঙ্গা জয়পুর উচ্চ বিদ্যালয়"
"104","চট্টগ্রাম","চাঁদপুর","মতলব উত্তর","ওটারচর উচ্চ বিদ্যালয়"
"103","চট্টগ্রাম","চাঁদপুর","মতলব উত্তর","নাউরী আদর্শ ডিগ্রী কলেজ"
"102","চট্টগ্রাম","চাঁদপুর","মতলব উত্তর","নাউরী আহাম্মদীয়া উচ্চ বিদ্যালয়"
"101","ময়মনসিংহ","শেরপুর","ঝিনাইগাতী","চেঙ্গুরিয়া আনসার আলী উচ্চ বিদ্যালয়"
"100","ময়মনসিংহ","শেরপুর","ঝিনাইগাতী","ধানশাইল উচ্চ বিদ্যালয়"
"99","ময়মনসিংহ","শেরপুর","ঝিনাইগাতী","রাংটিয়া উচ্চ বিদ্যালয়"
"98","ময়মনসিংহ","শেরপুর","ঝিনাইগাতী","মালিজিকান্দা উচ্চ বিদ্যালয়"
"97","ময়মনসিংহ","শেরপুর","ঝিনাইগাতী","বাকাকুড়া উচ্চ বিদ্যালয়"
"96","ময়মনসিংহ","শেরপুর","ঝিনাইগাতী","খাগড়া দক্ষিণ পাড়া এফ রহমান উচ্চ বিদ্যালয়"
"95","ময়মনসিংহ","শেরপুর","শ্রীবরদী","ভেলুয়া উচ্চ বিদ্যালয়"
"94","ময়মনসিংহ","শেরপুর","শ্রীবরদী","গোপালখিলা উচ্চ বিদ্যালয়"
"93","ময়মনসিংহ","শেরপুর","শ্রীবরদী","শ্রীবরদী এ.পি.পি.আই উচ্চ বিদ্যালয়"
"92","ময়মনসিংহ","শেরপুর","শ্রীবরদী","কাকিলাকুড়া উচ্চ বিদ্যালয়"
"91","ময়মনসিংহ","শেরপুর","শ্রীবরদী","মাটিফাটা জি এম উচ্চ বিদ্যালয়"
"90","ময়মনসিংহ","শেরপুর","শ্রীবরদী","গবরীকুড়া এ. কে উচ্চ বিদ্যালয়"
"89","ময়মনসিংহ","শেরপুর","শ্রীবরদী","বানিবাইদ এ এ এম পি উচ্চ বিদ্যালয়"
"88","ময়মনসিংহ","শেরপুর","শ্রীবরদী","ভারেরা এস পি উচ্চ বিদ্যালয়"
"87","ময়মনসিংহ","শেরপুর","শ্রীবরদী","সাদেক আলী টেকনিক্যাল স্কুল এন্ড বিএম কলেজ"
"86","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বিজয়নগর","বিষ্ণুপুর উচ্চ বিদ্যালয়"
"85","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বিজয়নগর","আউলিয়া নগর আলিম মাদ্রাসা"
"84","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বিজয়নগর","সাতবর্গ উচ্চ বিদ্যালয়"
"83","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বিজয়নগর","উবায়দুল মোকতাদির চৌধুরী বিদ্যানিকেতন"
"82","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বিজয়নগর","মুক্তিযোদ্ধা উবায়দুল মোকতাদির চৌধুরী উচ্চ বিদ্যালয়"
"81","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","ব্রাহ্মণবাড়িয়া সদর","গোকর্ণ উচ্চ বিদ্যালয়"
"80","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","ব্রাহ্মণবাড়িয়া সদর","ভাদুঘর ডিএস কামিল মাদ্রাসা"
"79","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","ব্রাহ্মণবাড়িয়া সদর","হাবলা আদর্শ উচ্চ বিদ্যালয়"
"78","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","ব্রাহ্মণবাড়িয়া সদর","পুলিশ লাইন উচ্চ বিদ্যালয়"
"77","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","ব্রাহ্মণবাড়িয়া সদর","মৈন্দ উচ্চ বিদ্যালয়"
"76","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","ব্রাহ্মণবাড়িয়া সদর","সাদেকপুর ইউনিয়ন স্কুল এন্ড কলেজ"
"75","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","ব্রাহ্মণবাড়িয়া সদর","রামরাইল ডি এস দত্ত উচ্চ বিদ্যালয়"
"74","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","ব্রাহ্মণবাড়িয়া সদর","চাপুইর আজিজুল হক উচ্চ বিদ্যালয়"
"73","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","ব্রাহ্মণবাড়িয়া সদর","চিনাইর আঞ্জমান আরা উচ্চ বিদ্যালয়"
"72","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","ব্রাহ্মণবাড়িয়া সদর"," অংকুর অন্বেষা বিদ্যাপীঠ (স্কুল এন্ড কলেজ)"
"71","ময়মনসিংহ","নেত্রকোণা","বারহাট্টা","বাউসী অর্দ্ধচন্দ্র উচ্চ মাধ্যমিক বিদ্যালয়"
"70","ময়মনসিংহ","নেত্রকোণা","বারহাট্টা","বারহাট্টা পাইলট বালিকা উচ্চ বিদ্যালয়"
"69","ময়মনসিংহ","নেত্রকোণা","নেত্রকোণা সদর","কুমড়ী উচ্চ বিদ্যালয়"
"68","ময়মনসিংহ","নেত্রকোণা","নেত্রকোণা সদর","চরপাড়া মহাদেবপুর উচ্চ বিদ্যালয়"
"67","ময়মনসিংহ","নেত্রকোণা","নেত্রকোণা সদর","জাহানারা স্মৃতি বালিকা উচ্চ বিদ্যালয়"
"66","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","মুকুল নিকেতন উচ্চ বিদ্যালয়"
"65","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","মমিনুন্নেসা সরকারি মহিলা কলেজ"
"64","ময়মনসিংহ","ময়মনসিংহ","ভালুকা","আসকা উচ্চ বিদ্যালয়"
"63","ময়মনসিংহ","ময়মনসিংহ","ভালুকা","ভালুকা সরকারি কলেজ"
"62","ময়মনসিংহ","ময়মনসিংহ","ভালুকা","মোস্তফা মতিন উচ্চ বিদ্যালয়"
"61","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","রুদ্র রয়রা উচ্চ বিদ্যালয়"
"60","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","বয়রা ইসরাইল আহমেদ উচ্চ বিদ্যালয়"
"59","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","বাউসী স্কুল এন্ড কলেজ"
"58","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","গাড়াডোবা সিরাতুন্নবী আলিম মাদ্রাসা"
"57","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","ডোয়াইল উচ্চ বিদ্যালয়"
"56","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","শয়াকৈর জমশের আলী উচ্চ বিদ্যালয়"
"55","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","বারইপটল উচ্চ বিদ্যালয়"
"54","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","ভাটারা এ.আর. খান উচ্চ বিদ্যালয়"
"53","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","এম.এইচ.এম উচ্চ বিদ্যালয়"
"52","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","শামছুন্নাহার উচ্চ বিদ্যালয়"
"51","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","চর সরিষাবাড়ী উচ্চ বিদ্যালয়"
"50","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","দৌলতপুর উচ্চ বিদ্যালয়"
"49","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","বাটিকামারী উচ্চ বিদ্যালয়"
"48","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","দৌলতপুর ফাজিল মাদ্রাসা"
"47","ময়মনসিংহ","জামালপুর","সরিষাবাড়ী","এডভোকেট মতিয়র রহমান তালুকদার কলেজ"
"46","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","সোহাগী উচ্চ মাধ্যমিক বিদ্যালয়"
"45","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","হাটুলিয়া দাখিল মাদ্রাসা"
"44","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","পিতাম্বরপাড়া ফাজিল মাদ্রাসা"
"43","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","ধনিয়াকান্দি ফাজিল মাদ্রাসা"
"42","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","আয়শা ছফির উচ্চ বিদ্যালয়"
"41","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","জাটিয়া উচ্চ বিদ্যালয়"
"40","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","মল্লিকপুর লক্ষ্মীগঞ্জ উচ্চ বিদ্যালয়"
"39","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","ইয়াছিন উচ্চ বিদ্যালয়"
"38","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","খালবলা বাজার বালিকা উচ্চ বিদ্যালয়"
"37","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","কাছিমপুর উচ্চ বিদ্যালয়"
"36","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","তারুন্দিয়া জগৎ মেমোরিয়াল উচ্চ বিদ্যালয়"
"35","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","পস্তাইল উচ্চ বিদ্যালয়"
"34","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","মরিচারচর উচ্চ বিদ্যালয়"
"33","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","কোনাপাড়া উচ্চ বিদ্যালয়"
"32","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","মহেশপুর উচ্চ বিদ্যালয়"
"31","ময়মনসিংহ","ময়মনসিংহ","ঈশ্বরগঞ্জ","আলীনগর কারিগরি ও টেকনিক্যাল কলেজ"
"30","ঢাকা","গাজীপুর","কাপাসিয়া","কাপাসিয়া পাইলট সরকারি উচ্চ বিদ্যালয়"
"29","ঢাকা","গাজীপুর","কাপাসিয়া","শহীদ তাজউদ্দীন আহমদ সরকারি কলেজ"
"28","ঢাকা","গাজীপুর","কাপাসিয়া","আলাউদ্দীন খান উচ্চ বিদ্যালয়"
"27","ঢাকা","গাজীপুর","কাপাসিয়া","হাফিজ উদ্দীন খান উচ্চ বিদ্যালয়"
"26","ঢাকা","গাজীপুর","কাপাসিয়া","বীর উজলী উচ্চ বিদ্যালয়"
"25","ঢাকা","গাজীপুর","কাপাসিয়া","চৌকার চালা দাখিল মাদ্রাসা"
"24","ঢাকা","গাজীপুর","কাপাসিয়া","কামারগাঁও উচ্চ বিদ্যালয়"
"23","ঢাকা","গাজীপুর","কাপাসিয়া","আড়াল জি এল উচ্চ বিদ্যালয় এন্ড কলেজ "
"22","ঢাকা","গাজীপুর","কাপাসিয়া","পেওরাইট ওহারিয়া উচ্চ বিদ্যালয়"
"21","ঢাকা","গাজীপুর","কাপাসিয়া","ইকুরিয়া উচ্চ বিদ্যালয়"
"20","ঢাকা","গাজীপুর","কাপাসিয়া"," কোহিনুর উচ্চ বিদ্যালয় এন্ড কলেজ"
"19","ঢাকা","গাজীপুর","কাপাসিয়া","উত্তর খামের উচ্চ বিদ্যালয়"
"18","ঢাকা","গাজীপুর","কাপাসিয়া","বঙ্গতাজ তাজউদ্দিন আদর্শ উচ্চ বিদ্যালয়"
"17","ঢাকা","গাজীপুর","কাপাসিয়া","চাঁদপুর উচ্চ বিদ্যালয়"
"16","ঢাকা","গাজীপুর","কাপাসিয়া","ভাকোয়াদী উচ্চ বিদ্যালয়"
"15","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","রোকনপুর মাধ্যমিক বিদ্যালয়"
"14","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","ইস্ট বেঙ্গল হাইস্কুল"
"13","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","সেন্টাল ওমেন্স কলেজ"
"12","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","শেরে বাংলা বালিকা উচ্চ বিদ্যালয় এন্ড কলেজ"
"11","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","সিলভার ডেল প্রিপেটারী এন্ড গার্লস হাইস্কুল"
"10","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","শহীদ স্মৃতি উচ্চ বিদ্যালয়"
"9","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","গ্রাজুয়েট উচ্চ বিদ্যালয়"
"8","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","দারুল উলুম আহসানিয়া মাদ্রাসা"
"7","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","সলিমুল্লাহ কলেজ"
"6","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","ফজলুল হক মহিলা কলেজ"
"5","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","শহীদ নবী উচ্চ বিদ্যালয়"
"4","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","দক্ষিণ মুহসেনদি উচ্চ বালিকা বিদ্যালয়"
"3","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","মহানগর মহিলা কলেজ"
"2","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","কে এম জুবলী স্কুল এন্ড কলেজ"
"1","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","ঢাকা সেন্টাল গার্লস হাইস্কুল"
